playerId,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478402,2023,Connor McDavid,2023030241,EDM,VAN,AWAY,20240508,C,all,1443.0,22.0,0.32,0.5613,0.3142,0.5,0.4286,0.5172,0.3864,1.0,0.794,0.027,0.04,0.199,0.018,0.4,0.315,0.027,0.03,0.03,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,1.103,1.0,1.1,0.0,0.009,0.0,0.0,0.036,0.039,0.039,22.0,3.0,0.0,7.0,12.0,3.0,3.0,6.0,10.0,5.0,13.0,2157.0,0.0,0.0,0.0,1.0,10.862,1.104,1.098,1.155,1.149,10.0,5.0,3.0,18.0,2.0,0.0,0.0,12.0,2.0,1.0,0.42,0.223,0.461,1.0,0.0,1.0,19.474,15.0,16.211,0.178,0.0,0.0,1.282,1.346,1.338,9.144,0.863,0.862,0.792,0.79,8.0,6.0,4.0,18.0,2.0,1.0,0.0,10.0,4.0,0.0,0.281,0.582,0.0,2.0,0.0,0.0,16.311,14.0,12.729,0.142,0.01,0.01,0.995,0.913,0.911,0.947,2.067,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030241,EDM,VAN,AWAY,20240508,C,5on5,1155.0,20.0,0.32,0.3607,0.3333,0.4286,0.4706,0.4583,0.4,1.0,0.794,0.027,0.04,0.199,0.018,0.4,0.315,0.027,0.03,0.03,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,1.103,1.0,1.1,0.0,0.009,0.0,0.0,0.036,0.039,0.039,20.0,2.0,0.0,7.0,11.0,3.0,3.0,5.0,9.0,5.0,12.0,1745.0,0.0,0.0,0.0,1.0,7.899,0.462,0.46,0.514,0.512,6.0,5.0,1.0,12.0,1.0,0.0,0.0,10.0,1.0,0.0,0.35,0.112,0.0,1.0,0.0,0.0,13.474,11.0,12.211,0.112,0.0,0.0,0.574,0.637,0.634,8.652,0.819,0.817,0.747,0.746,7.0,6.0,3.0,16.0,1.0,1.0,0.0,9.0,4.0,0.0,0.236,0.582,0.0,1.0,0.0,0.0,14.311,13.0,11.729,0.134,0.01,0.01,0.943,0.861,0.859,0.775,1.55,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030241,EDM,VAN,AWAY,20240508,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030241,EDM,VAN,AWAY,20240508,C,5on4,91.0,0.0,0.32,1.0,0.0,0.6667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.471,0.466,0.471,0.466,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.01,0.0,0.461,0.0,0.0,1.0,2.0,2.0,2.0,0.029,0.0,0.0,0.5,0.5,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030242,EDM,VAN,AWAY,20240510,C,other,86.0,1.0,4.935,0.419,0.35,0.5,0.3333,0.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.722,0.088,0.088,0.088,0.088,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.088,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.098,0.098,0.098,0.492,0.122,0.122,0.122,0.122,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.122,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.011,0.0,0.0,0.132,0.132,0.132,0.021,0.039,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030242,EDM,VAN,AWAY,20240510,C,all,1692.0,27.0,4.935,0.8738,0.2928,0.8393,0.4737,0.7907,0.4878,1.0,6.616,0.283,0.492,1.356,0.187,4.202,2.481,0.28,0.295,0.292,2.0,1.0,5.0,4.0,0.0,9.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,4.0,8.0,0.0,0.0,8.0,3.0,0.0,0.0,8.0,1.0,0.0,0.135,0.148,0.0,0.0,1.0,0.0,9.16,9.0,9.152,0.0,0.108,0.085,0.0,0.39,0.405,0.397,27.0,7.0,1.0,5.0,14.0,4.0,0.0,8.0,15.0,8.0,7.0,2246.0,0.0,2.0,1.0,0.0,25.66,2.867,2.658,2.961,2.741,20.0,14.0,13.0,47.0,4.0,5.0,0.0,23.0,7.0,4.0,0.63,0.855,1.383,1.0,2.0,1.0,47.71,34.0,34.568,0.428,0.938,0.938,2.357,2.419,2.337,5.359,0.414,0.405,0.406,0.398,3.0,6.0,0.0,9.0,1.0,0.0,0.0,6.0,3.0,0.0,0.079,0.335,0.0,0.0,1.0,0.0,8.816,9.0,8.837,0.085,0.0,0.0,0.499,0.489,0.479,0.546,1.319,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030242,EDM,VAN,AWAY,20240510,C,5on5,1369.0,25.0,4.935,0.8791,0.3259,0.8182,0.5098,0.7576,0.5135,1.0,3.815,0.249,0.235,0.851,0.111,2.041,1.513,0.249,0.261,0.261,0.0,1.0,4.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,8.0,3.0,0.0,0.0,4.0,1.0,0.0,0.101,0.148,0.0,0.0,1.0,0.0,5.16,5.0,5.152,0.0,0.049,0.0,0.0,0.298,0.313,0.313,25.0,7.0,1.0,4.0,13.0,4.0,0.0,7.0,14.0,8.0,7.0,1929.0,0.0,2.0,1.0,0.0,18.893,2.123,1.921,2.216,2.004,15.0,10.0,11.0,36.0,2.0,3.0,0.0,16.0,6.0,3.0,0.503,0.766,0.853,1.0,1.0,0.0,36.71,25.0,25.568,0.263,0.853,0.853,1.533,1.595,1.524,4.867,0.292,0.284,0.285,0.276,2.0,6.0,0.0,8.0,0.0,0.0,0.0,6.0,2.0,0.0,0.079,0.213,0.0,0.0,0.0,0.0,7.816,8.0,7.837,0.074,0.0,0.0,0.366,0.356,0.346,0.526,1.088,26.0,25.0,0.023,0.0,1.0,0.0,1.0,0.0
8478402,2023,Connor McDavid,2023030242,EDM,VAN,AWAY,20240510,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030242,EDM,VAN,AWAY,20240510,C,5on4,237.0,1.0,4.935,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.801,0.034,0.257,0.505,0.076,2.161,0.968,0.03,0.034,0.03,1.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.059,0.085,0.0,0.092,0.092,0.084,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.045,0.657,0.649,0.657,0.649,4.0,4.0,2.0,10.0,1.0,2.0,0.0,7.0,0.0,1.0,0.126,0.0,0.53,0.0,0.0,1.0,10.0,8.0,8.0,0.155,0.085,0.085,0.727,0.727,0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030243,EDM,VAN,HOME,20240512,C,other,328.0,2.0,1.17,0.5523,0.0,0.9231,0.0,0.9091,0.0,1.0,0.881,0.324,0.089,0.2,0.049,0.28,0.058,0.306,0.324,0.306,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.324,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.022,0.0,0.324,0.022,0.022,0.021,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.595,0.866,0.831,0.866,0.831,6.0,4.0,2.0,12.0,1.0,2.0,0.0,8.0,1.0,1.0,0.373,0.169,0.324,1.0,0.0,0.0,12.0,10.0,10.0,0.126,0.493,0.493,0.499,0.499,0.49,0.705,0.702,0.685,0.702,0.685,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.702,0.0,0.0,0.0,1.0,1.0,1.0,0.004,0.0,0.0,0.706,0.706,0.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030243,EDM,VAN,HOME,20240512,C,all,1782.0,25.0,1.17,0.7619,0.3862,0.8095,0.6316,0.7708,0.6,1.0,3.858,0.593,0.324,0.761,0.135,1.922,1.265,0.574,0.586,0.568,0.0,0.0,4.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,6.0,4.0,1.0,2.0,3.0,1.0,1.0,0.159,0.11,0.324,0.0,0.0,0.0,6.679,5.0,4.803,0.0,0.079,0.494,0.324,0.348,0.34,0.337,25.0,8.0,0.0,5.0,12.0,2.0,4.0,6.0,13.0,6.0,9.0,1818.0,0.0,4.0,2.0,0.0,28.306,4.588,4.293,4.483,4.189,28.0,9.0,14.0,51.0,2.0,6.0,0.0,22.0,6.0,9.0,0.783,0.763,3.042,1.0,1.0,0.0,48.611,37.0,35.483,0.536,2.171,2.171,2.952,2.831,2.785,8.051,1.434,1.417,1.486,1.469,6.0,5.0,1.0,12.0,1.0,0.0,0.0,6.0,3.0,2.0,0.24,0.249,0.946,1.0,0.0,0.0,13.021,11.0,11.876,0.108,0.0,0.0,1.542,1.603,1.585,1.277,2.03,36.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030243,EDM,VAN,HOME,20240512,C,5on5,1058.0,22.0,1.17,0.6732,0.5981,0.7143,0.68,0.64,0.6571,1.0,1.322,0.081,0.075,0.302,0.047,0.746,0.749,0.081,0.074,0.074,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,2.679,2.0,1.804,0.0,0.016,0.0,0.0,0.097,0.088,0.088,22.0,6.0,0.0,4.0,12.0,2.0,4.0,4.0,12.0,6.0,8.0,1582.0,0.0,4.0,2.0,0.0,11.712,1.335,1.326,1.23,1.222,12.0,4.0,9.0,25.0,0.0,0.0,0.0,11.0,2.0,3.0,0.243,0.302,0.79,0.0,0.0,0.0,22.611,16.0,14.483,0.181,0.0,0.0,1.517,1.396,1.387,6.54,0.648,0.648,0.701,0.7,5.0,4.0,1.0,10.0,1.0,0.0,0.0,6.0,2.0,1.0,0.24,0.165,0.244,1.0,0.0,0.0,11.021,9.0,9.876,0.1,0.0,0.0,0.748,0.809,0.808,1.015,0.682,34.0,16.0,0.008,0.0,1.0,0.0,1.0,0.0
8478402,2023,Connor McDavid,2023030243,EDM,VAN,HOME,20240512,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030243,EDM,VAN,HOME,20240512,C,5on4,396.0,1.0,1.17,0.966,1.0,0.9333,1.0,0.9167,1.0,3.0,1.655,0.189,0.161,0.258,0.039,0.896,0.458,0.188,0.189,0.188,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.079,0.11,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.041,0.494,0.0,0.23,0.23,0.228,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,8.999,2.386,2.136,2.386,2.136,10.0,1.0,3.0,14.0,1.0,4.0,0.0,3.0,3.0,5.0,0.167,0.292,1.928,0.0,1.0,0.0,14.0,11.0,11.0,0.229,1.678,1.678,0.937,0.937,0.908,0.807,0.084,0.084,0.084,0.084,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.084,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.005,0.0,0.0,0.088,0.088,0.088,0.262,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030244,EDM,VAN,HOME,20240514,C,other,85.0,1.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.031,0.516,0.474,0.516,0.474,2.0,2.0,2.0,6.0,1.0,0.0,0.0,3.0,0.0,1.0,0.112,0.0,0.404,0.0,0.0,1.0,6.0,4.0,4.0,0.065,0.0,0.0,0.581,0.581,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030244,EDM,VAN,HOME,20240514,C,all,1392.0,23.0,1.86,0.6504,0.582,0.6491,0.3939,0.675,0.4255,1.0,4.624,0.414,0.342,0.91,0.124,2.435,1.776,0.37,0.406,0.363,1.0,0.0,4.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,6.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,2.0,0.0,0.133,0.281,0.0,0.0,0.0,0.0,6.048,6.0,6.087,0.0,0.074,0.292,0.0,0.487,0.479,0.428,23.0,4.0,1.0,6.0,12.0,3.0,1.0,4.0,15.0,6.0,10.0,2208.0,0.0,0.0,0.0,0.0,19.989,1.97,1.762,1.959,1.751,18.0,9.0,10.0,37.0,2.0,1.0,0.0,17.0,9.0,1.0,0.519,1.16,0.292,0.0,2.0,0.0,37.496,27.0,27.368,0.313,0.292,0.292,1.992,1.979,1.84,9.464,1.059,1.001,1.059,1.0,7.0,6.0,7.0,20.0,1.0,1.0,0.0,10.0,1.0,2.0,0.25,0.095,0.714,0.0,0.0,1.0,19.636,13.0,12.704,0.136,0.31,0.31,0.885,0.884,0.838,0.93,0.668,26.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030244,EDM,VAN,HOME,20240514,C,5on5,1113.0,20.0,1.86,0.6201,0.6032,0.6829,0.4211,0.6923,0.45,1.0,3.084,0.228,0.185,0.653,0.082,1.683,1.168,0.226,0.221,0.219,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,6.0,1.0,1.0,0.0,3.0,1.0,0.0,0.066,0.162,0.0,0.0,0.0,0.0,4.048,4.0,4.087,0.0,0.039,0.0,0.0,0.267,0.259,0.257,20.0,2.0,0.0,6.0,12.0,3.0,1.0,2.0,14.0,6.0,10.0,1848.0,0.0,0.0,0.0,0.0,12.895,0.862,0.848,0.85,0.837,13.0,5.0,10.0,28.0,1.0,0.0,0.0,14.0,4.0,0.0,0.304,0.558,0.0,0.0,1.0,0.0,28.496,18.0,18.368,0.145,0.0,0.0,1.006,0.993,0.975,5.73,0.528,0.511,0.527,0.511,4.0,4.0,5.0,13.0,0.0,1.0,0.0,6.0,1.0,1.0,0.123,0.095,0.31,0.0,0.0,0.0,12.636,8.0,7.704,0.067,0.31,0.31,0.285,0.283,0.282,0.804,0.529,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8478402,2023,Connor McDavid,2023030244,EDM,VAN,HOME,20240514,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
